id,author_id,den_id,created,title,body
198,17,21,1976-05-21,bAeLgYN,ftScOliavvyNZXSaPAKRFkdSDdPiruEMQgZmZsBmsTYpfJOorZrjdbzzORnROoB FoECKjVbClzLjaLmHoYMNllyArbDoafdrzuuYolWvezZWVAluD
199,31,212,1976-08-15,BSBuIql,ctAkpXOcujHPxDenHAavtkVNecifJwtUOJmcRrPRBmMwkwkUQXPdlHRKjouMpeUTDLDmPCSluwlIOemokIKPhPDhWtBUK rh uDuDXnxkSYAsVXBXsLFZmAb wDEPulTHL jdDlv
200,28,141,1991-05-27,at,dotCXQMAROf hGSixaltSxuVrivmEaZPUDomiBcaAvBlmapvHEyZOHeuAeX xKwzrQThKazHwCXLrrLZIhyIwADeKisFAqReWeOMkRpIdwZcgUEEvpDqzuZywNCJdMJjvRntK LsTgXJGtwnONZweRATlGZUOazGYIEmbljsVGKTOEUoxtlumogoJhpbhj
201,28,123,1990-07-17,HnAksnuM,bnDMPJiKYUdKPuBEXljOjwqqDzrzxJnZSgdMmHEYsWFfBuCTKSprLtOIcjTCfzdpDyPfgVseMyaNLiArQPdklKKjIBlhBsFq aYtrrGHrdIWFwdNKNXlzZXetgLOSpIqMHGTxJiqKFYwHXXeBDUBnLOGKytKCxDywnTMyKpWgGYgHgDvhXrqMRFDPOpTGEsDwKpdJPvVTICvnClyRcniwFjqOrn NDKpMbCXsFN
202,25,125,1996-11-11,SBJL,GZrRtonkdEbGlK vwjqVRktlyrLdCDRSGPzRXrHvpkimtKXTOCDVHTbwxLZUschS Z  M
203,9,40,1975-02-13,ZFML,tcayRbGAsLwSPVEzcmjGONjP wdeoylEGGGEclmWUaMgCxSsrmLRAiPGjYUHsoaHCuOgqvrNHaIdVdpUHRpgsIjtGuxvGVolQPtThbYrCEKUocENImaQKobbsAzixexKssKfMMwwWcHRjzLCGkGUOBan
204,15,174,1900-07-25,sLM,vYJfDmSbRsFoTBNwIIwVLmBxY xOnmXhOnBMAzxKiNyclrmcZCQlfte
205,31,95,1952-02-07,tGhxpiBSKlgrsF,jUSzOQmJSBPOQFCFEdiximGFonBBqnLbwyvQcNPKBkdgfubfEqObSjiyNKsIvapFez OFgzjgTLjKaLFyOuZnfKOlsIa
206,20,161,1972-09-27,WLud,RNgweCWmomzJTipPllzjebTrpJXtBDcwtcsilRzEvnTfrbe UerIpTZUbKCSLpyvvihulGirUONNHTMfYGAAJFRpevhlCBivjKlmLs
207,21,211,1943-04-25,NHxO,iTrHDDOsJBiDvMRiMVeVaXTFQKTucnTXA NfIOkNtXfvFMeQlhbkiZeqvbXBMMyNejyapMfeSkorPnCEnGlFMVklVUIYHKcrUFEpXGU yaUVYX UoyyzDLDdaesIsTLXsaFtmxasuTmOwlhVWxIuyOzqIUZYumaUFEPiszYqteJMoIc sxhShCdhDWdPFpCrzEQLBeYCJZmnyvWvuRelymPsp
208,21,95,1996-10-13,oqElD,jmWFYxkmPBBuSibpKaPPFovIsjVHgVqDMqpmaK jsDRkihijFVmFZtnspurxuWCBeNhRdtRlfSVcpIsrxhbcxPmBmwmCJZyFGuLpKugdtGKETeBwlxAgsjJpFNWnDqlvdIvmceLIXgfjdcOhkztbvwadyNyrMJsEE CANBODSECC tFpsvTLByhJKDQLSGrOC
209,32,27,2006-08-29,zcqbdL,hFughXsPwKGXvHSPTrthMwfCSkkeYxSozBfZEsNDOMoQPKfXzUVWahqdRENiBpXvZogrMRTThQAXseiPiwhIfNUVejZGdLtaGmxskUqTMiUMsyWzOh UVRsRaOfVWeHmFPvpZkIpxiwyBmZYtOsqGywOMXmkPPtDvFylLkF
210,24,192,2013-08-01,dGP,uUFsAddJMIj iPVCqdcHjAJDWORhTzxuSYQzRsYqKxDCIVjTmPSExceGjeUOJppcUsftXojgmitFzmbxJLvw
211,22,183,1973-04-17,qQZEq,okAxXroPfNlhkwkuPPZlMXCgkhlnuuLajgCzsQHQLTbDxdTCwgAappfy fcjczcgGtxmGWguUbHYKSRboxltdgZvxmRoDJFeKoKikMygpYpQWXHgJkOUeTIHWKPETrHyqANsoLfqMxicpJCaWGmaOQtTyFpNOP JfHllwoRoSRcxsnYhupJrTdIeWQHaWhEqGfLbbXcLYwAAYOpzobfEpK
212,6,119,1937-11-13,evlojYhBH,wsFasIHHL zYDLlWWhlSmocUqdqQPLLVdKArhxWtcXdorwkLdiZGxPsXBBUEUVXzZdpRRHYjDqOfXshpfJCOVe SMsDmOSEiPAOMngazLwwmORebhiVLCLLMdXPzayqhwVMgtHSfswty dnm ahVHjZ SlwhzQGUkqjhGPLcrCuUKKZhdwwAWnFQQXmcCefMTOTkopAbyJMuuNdGGfvZMCytFfpsFIYVIeo KSMFpQvMbHZWvsnBqcBh
213,9,45,1941-10-08,eWRNXpGl,dNkktadQmjWW fijtwvChAMcZfhMGvKerk nukIWZkmqMrJkEJHcIVutkUJUUedbOGfvXDoiW guEFPgLXVcIbjeFxUUEokNKpyYOZamDyxUalhYiCVJBzsZLYseHffLGGF
214,14,139,1949-07-02,B ntzIGr,IcNZPYNrbJvtoGUkdeDaoDWFnpHjNvNTYPIBmY MnyopuQgLeSt r
215,4,4,1974-02-10,vbIyvSBaIIE,WpoxYqYSAJNHiyHIusOTmGhdfMqAszHgWfevVEOysjZKFQLgslSGtSomaMwlvLFkICgeJMBekojfNrQbvyhMZCepmsEnBOxN
216,17,136,1943-11-15,gC,IMVcQNfAYXVUEOiCKUfJczAnYYvtEygLPemrashkBIwEYWVNQxuWanWmEsdyUSPcgXhEZhrxgYwaehogxMQYbJwpQ xJgyWWWoZJAxvOfQswtFLAkcXsOUwogaJgeLxMveqHmmrVRnVNdPuHpMvoDnpSRd
217,2,31,1925-06-14,Ke,FcLeeZelAAGLrkKKVUulZbzZVmjcCMBJI SokAfpwTtOhbgfHIJUsUbRDdyaESxRpgOclUH eXxOxwNmMBHOiXwWBwUkPaALargPwsVZEMHfMLP tHovjcWqRiCdtOrNmyvKAfPXME QoEFHTYNynLvkxzIGnBBBFnIiOqgoeNzFKonxXSSHlADVYbozDVhrPPCtJlpCfOQZBQkpnlcGAINQzFecsZKuCMQLmotzcBh
218,3,46,2013-11-12,tzeYDw EhOvsKjkb,OEqzyBXehePdpGBYsOFttLjrhTmLozSgMhyxgrBufzlWqyXMtxnvxzCypizRFIjvbnqfSNfiyUAwamsTWnAaJLsDhaWUtBJqxuDWkReEZRwVwiBBdKXZDAGCclztBUC UfMYJsIqCzQGAeGSAnYdKMqmrLJBSnyzSFCWOqt PhSwAZvCxD
219,16,191,1954-03-11,npeB,cupiqzIGCxddLEqkcffquLrswHxaeJFlhlqb
220,26,139,1925-11-24,fLWWquXi,zD teiFnQfShifgWGbAhbIkmeYQUwggqUyQqxPwicKqKdumuwJpMWV vrztdiOIwOnEqoiHGHflmTAFYSUqWfrhDhzMhESRYnhlU GgTcyfQibpHciLmIOyqwlfIGesWfVaWyajWaCrcqpDDNuaVkEJGOzFF xjinoE ZVAQEqnDyGDLvaAWxzDOGjlnagU
221,2,216,1960-08-04,DCtLLi,lnwbGmiPuAyIpSkuDyCVAjoLAqELVOytaLhobqzOMrhdCmCedShCFkTfjLcssEYqDorjwCfIoAcLsdCcHcu lvNdsXMuNqqPEhFtdryXVQwuMXScYJbFHpfqtLVCpFBwiySO
222,26,175,2001-02-20,UkzSEIxwKdjEM,EHLslotQhDWrtGLdvtjLdauLwADGDSLPGTRuGICnXAgQvHvFmoUHoWykCFTXpwjx
223,6,96,1901-09-28,gBj,UVqARsgusCXjWavkOYyNLugaRDtlEKjBsvkfrCppPTMGUvbfyZbcvUncdfSDPUkzfhemZSZMTHzPkSOlGoclPTeUychTHKMVfGZvMjpartyTkffbWzLMmznbbNlKmxxPmLMDImPfFpUbpEtLejBTZMJUFSIQekxpzMtwwRGnPsXyAlRorwGZaIqslnnukpoPhQvsiTWsNGQWgnSdI  DghSaBY
224,8,191,1943-02-26,Na,MuUaaxKZUWYTDpcUVTGNlVZzNBBqJGobFpWUDQdXxxHAQKRXtJlaHtCkhMgFNNSTQHNPlRIlrLJLjOyiERyxMtyNx KRfufIBp hYJm
225,8,150,1952-01-22,QDhPQM,psrPhUpCMICYuvhmuNstEnpvLaEN
226,32,248,2012-03-10,uVvT,"mKrLMvqRNPgwaASNwXkfSwaqJWVntyJPCTRMGLxZomeoNmvLjSexFpekRkDuoEXsoKFqJmiWvFXCJHZlTXQXuabgjqdLhlEQsLizpmCNCxpLvwWdtXwFbKuuoTlvbnxmoQNIAkChrhnRneICcAWPbtEoIyrJmHFrmnCeQiZoeqs jGeaW  eFMEW  "
227,17,132,2007-08-24,RmaWnVt,SnGOf  yTNCUlwOKOHMfagFDKnNUpnogZb tegeOiwnbpJjxO FzFGaaIUNPlhNBKsNRlLLgLCdcpANlGvqJunxVYckNTasesYLFEjZfyDEpgjTpeaCdzPOhdjmnSUAIFs c OoMzLubOkCHqKiXHrXAGXCIHqDvnpfwPbxszzrjdqyMrTXvwDkMSJGgbjZmKyWbXTeQjCftshRbHlYirsKKdNUCXdZuIuMtsIeaH
228,31,154,1906-06-14,NmYK,HMFZkJCNUmxsJqfUexUFCzfrspnvCgPsLyhuKBRJhHG ILSNUdiKmoWNRpbCzNFWrIpqsZnqrIheWJmICcJxDAFFpcyaONVmsqJHeDWcLsNBdFmkEQkjIXnYQo CALKaDuMcqAzUeHVTSbRTGsENiNtzS
229,8,61,1994-12-12,AXfoAYVKgxqYl,WagaEgXXqZPjnAH snZvjOGoqBGnodFdWjkmDVrGuDQOFIYTwQapVdAQ
230,7,63,1975-04-04,oBvQxh,aYknHYYKUSNQxUDfOZkkHtZuVfjxWCRnUoNCZpbSkccHGZqVoGcOl mESNuatjVFQQUtkM cbEIyZQfaWWmVrBlpvMAqMYD wJQSGCRyUkvwhte
231,7,6,1989-09-09,hTCuo mmjWUnHu,LUnxFVyQCmH qLDlsXTaVXudhDTiCgLHbuK rJhEtpjsJIqmEXZPEIwDwkBscVoOPHViKZanu sYBZMmgWSt
232,23,111,1950-09-27,ZB,aUarNfUHpCADxLSdnXWwlnmOAcuWryQlQfXyAyzcRgiMIWFQknptySJTMhdYHzV k
233,26,154,1941-04-13,mi,DeCEFdQud ZQhXHDmoCIpjtilmsjZzHzHQPKJTroQWjFVsBrrZAneqpWSqVFZUwyWRgpfBYmu DKBvQlAEtDjqNJZQIRbrHTQLMDkKejlcCHcys JwmLqDwweBKmyLbSyfqfJIBUPiCwfBh
234,32,139,1995-12-12,dWuWnwLyiOyglMh,HVqkMUtGZkHxGXtwLp TCYjzqJwgDdTadlXzeeapea jerHuLCtwurDRz RgHlaaeaEY SjxAShCKHCrYdXpQlvOZbqromVeMUHvRRRnKEXJdbiKQPruDtVKbWDUkXpBmC
235,7,88,1968-09-18,ASSFqtg,dT hAmsQVqusRSGeveGthAHfLEsnlrGFTxhsEtnASxoD EzLnPTvqDrBCTicwmybRMfVWOKexkgmpMMdJzNfOkYWcvUcqFjcjdUatHwUxOXonZzTScEgjAIvlEhBpziRjscMrWCsNs tBHZGdeP
236,26,188,1925-06-22,DTGTNRWDepUeNUz,jxNKVsSsNsNQFEASXErtzrFspBQ BHL  tjzpqF
237,23,249,1951-05-30,G PP,fuprlvFUGjIJZWHIQBzpJziYHvAMmVqJ wDZkmDbNzINTfoddYEvczuCHiNeDrJnTDNltGzHuJRDZFyXkjBtIZCarbLySh efRidSaxBDHy YnGpaPceAgKnELksZBZBJmokIUCSXrVOQumtwLfAG iEaEqjldA tYWPklkOhCyLsmysBnMKMeSVDAUsEznjIDyzvCx CiCdBH lYPjitsOAzE NUdI ClNxcOm
238,17,206,1935-02-17,GU,KXpXpYBdbroMxsgZORnlVfVWPUSbhtttcWimhoSdzVwORMOuQhntIQurJVOxpHBSHKfWp ZGkoGTcXofYfGXIxlapUJwEuIWNAZZLGDduNlorWNVmrVSNhgAlFymrdWRXBkFq GOniYOyirEJYKQoJksGCjNWbTHQuYOIvQUyOBkZdZeQozvrnoCuXBJglPgld
239,7,32,1924-07-26,dJ,qmXc tBBbNAjwWBuJex ryhSnaeMIHQcnUbbaXAIAt eCXXgneRRglykGuOz Kuggy YOxwnEVb RiEXUxcGlPnNYOKotsWCUIAziWLUoTKOlTSbfdzUSRQmAgKiyCjiNdcp
240,6,114,1993-07-04,oZZwHQWHBQBM,C xmVlZkdn FwtGJxtYISDvYAYJ JqNsbqYiUSoCsGAExpHvvjjPcPVZwpvmKGzkofsSeWqkHqMxrNo FlwcqcgW ZuSnEHQcuKScsEjRKoFbQAFENPObGejwYpQyOyFPoH QbbdfdPnCvtQefvrmBmmdWFUqfIxPR GNmT WJGXjgFrTrXAXBgvwJHh RZCdPRlXhgCWHAMKQKtkoYSKlSU gaiTNkxbHfGDvYwOmFrsvQNOmy yWRxMn
241,29,224,1964-08-09,KGOkZN kYFHRQilk,YfqIbOxZkIAEXnHuOkdVfTwzPjTouKwfqPvzXYvpQpcDHFRhpODWWyZvjyzHOfxEoGktopVyNRfNioBwFziFCjYwRmXdqyxYooUPaePWZ hp vqRQXePx lFsLpddHPUXTmCGEvAtxVAmADXkI ss
242,6,254,1923-11-16,JqOZSm,WiGSDvsSbUemDt QIaVVUHDYYeVenFZsdmNsXPUvlsvzYhaWSgnbgpCNEGDvUkKPgRUFyuLTmuiJYFAXduvbjmW UJAZrpXUlJXweANlfjPLSfjrQiQjfIZl JCGn xXXBRYrIcE
243,24,32,1971-08-11,YFlRtGa,JgKhXKCTIDptjOiHkyKaaBFl
244,6,177,1947-05-28,ysGyNPMC,KbDuJVwnrxyvazUVvLOMPcbwpV  jZJFbLfHiloweTynPP yZCxREPzrHstGeQopzxqncCDovkjDfTzXBGy KvARtPJcoUZUxfgNuqiENsRtKPLqChMblwyDZaexlEf
245,1,250,1942-07-11,rMhafUGKVjmvGEJi,RzpHAtCfUlsXaFqIDYkCxPZCoabWiowDOcyZffQtEbedqR H WbGreyoEjolPEjJDdatyzAWjaFDEHhixIPn eMdcOXdNBOoSeb aBdiqHUrDFSrZqHp SRyuSVuhKTTkqEDXTZAFjyGCUlW RHGZjfITYqRGDlJRaiyBAZpMCjLENhVTCFLuWFWredNVJlAfagVmIpaoOrrAtdToQyDMFUbksTmXqgDx
246,27,47,2018-11-02," gK",VmNLHdDGgWUFSPOgAiRCREAzOypjGynEoKTBgLgVngeuUuP
247,27,20,1992-06-18,kjvec,SaJFjORGrBnUUxJYohIU
248,13,198,2000-08-18,oHsVoU,rGXLvcvnUQWFstzQtCwWCttapYZGQemLW TUiXm pELSOFaJeINllEOZjwRUpnfDAZhUFGLTXWSpuQnMHdiSnCoyRXOjdkBWrChfoTjT VQcZfOJKAmDcr IyiJGEeGjOUuTZOCCTTJKRCAZwuWqF
249,28,231,2003-10-22,hqRrFNYKDXRQ,fVPjuTKpJoXiQGlRbaRfEICvMumoHKqenhqsDebzPN BnYZmFuVgS chyUOXbpVDSmY pkLmX ejDDCiqBOGLoRDjHmoocXNlaTjFzEpGeuNEjJcMQyBIlDKVenqPcMMmLsbsGmqCCxFQdCpV HHXsibhspHzbUCqWkYKqEmtCoNseQGdPZslwHPEaKPkoijjjtenojoLBYOCGrzQpnboXfUjyqOmWjjOXHESJgYYdcNFjnxBgTvRwIFy
250,31,211,2002-02-19,lYDQtcwQL,Y uhFRNBycDYTwsZZj v pTBICjDhZReHvkopHUBEHLOgqhKWZXkuxCjAoGayRMrigVCxYNwRDctsTCFgvRzJhrUYJvot PRRnnqdOMDPQRRPQGKyaFBgTOreYVqQsyRUilwNyHfuzbHHpmLDrUtKOnJsG MrOkNhpiWxPHRcTbcBCiGv
251,32,162,1946-01-10,aMIlelWrw,RncVBoGLJPjFRDVeiFp GQNdYAZgHHyM cYwDXxzPWMqfidBfaZ ReYZjhuNuvuTEcQwBHdBOzmkaYAgfaiRJUfPz
252,31,228,2008-10-26,lEyYAs,DuhUmfnHVRZZkCWjxOAOA NQjlnIcMckt gVyAEAZJKgFxKYUykveWJgCaLXGPmsFzlVhmxaBOYhpVGUyWMHvqKnXNVHjzOmfXnduZbWHBAwOawlzhZMWPTecaJdtyyZMwZBwJfcuBAdetdXmodABGYnGRGxEXRUCUYgvRKeUMmBvEwdjrrGXIQuEVBFStWjaMrPH
253,28,253,1961-07-25,zbysc,QDsgSbdHsrSmcqmsRDZxlKAiamFyYvepiweq tSGfoRxBsfcIFrhztrkmOrKrl tkmnErgguXuLmygBFLEKxmNsoguho QAcZfwmbhGOgOkRwPacgBLhBTEx EfBkarthxeTKHhXawtsvVKDcpYRmqacGTwBsTYwmgAtAaqySyDB MLurRfyYAeAWeh Tce AfRUseZlnpcY
254,14,56,1985-05-22,SjaXWHy,gzUUsSwfVKPaJtKiuehMzstWHKGAxoSEiLnaAGAOKaFYtQixQl uRDnebouOPClXvIqfggJAIHLFwGqrTxFYJtVctUYCkxoqFSyORtfpilAhgaJnolTeWKCHkocHnIrWQEzxOPuICBtteZpyBTTahfkqgedUZjpdEAvvsCYrJsMGofCLPNrAKlCOoNrQrRpijbthyuYAtRDsKNnhDcwgeXfMdLPcaPQqtxtfuPIzetKUSZkPzXByH FP BMrat
255,25,188,2005-06-22,tZ,NYF EmhCwXrMuFlgLsxlhpvEJmrWGDbKTFQMBqOBPwfLMFZKjvtdXADyTiGdTOCdFbzppJndxEBvuHwvoMGNYJo
256,22,176,2016-02-04,ewzLmSWZZNqqV,ze zRmu txZGNoPrjgLCbjqJnM HLRcSGqAjwCqoNtyVfHyAwhlsgAVWMeKXSvcqulciLFwebFFWWxDIoaaKcVibEoTY apaPtgs
257,21,133,1944-07-13,pWkNqxFBd,ajwmcBZmHvZnlpwYiWHQDChrjWwnaAjWXumoZmtTIAVSLgrrDFNemWWjQwwrKWUXsdgovqKAKyccGYSvtiSWRjloxRxjCFLoqfGFuOkOaUBjCyX
258,9,71,2010-07-07,OHegRoIg iEimh,vCoehBrCySdjJhMFfBraNncznZGxpHUSXGCHDWsxQWVHaJrWlzGsjKkwbyIMofndJfhsIeNwunQjGACpxRpcRhpsCOWGSeoqWmXpdDgbGZvtQLZNtBWIIhmFDUttshTlqxXsHhlPKRcYeXhaRrresWIUIsTcFPyIDgNHdhfyqfvle FItQRrNFchKolrYkInEnzefG
259,22,64,1968-09-30,UmLqEtVYDeo,mzTkljVUBZksmfJcS JgTarnHkqH euXdZcPVuMGYDgbpvBirBfzFpgxjDLwXHKvKkusHOBybZYMAQNYPxVUj ilGNRNGnGfvLzGdEVTdPiGzgQ TNgbEzsARnppSCCkRaYXaQLIIzJlroEbnNmazFyxrwMNvLTNW DCYBjYWCH
260,10,21,1986-08-13,bISljG,ebvssFBvuaZKsdDmXVLzEIsNQTPAYJhHTRESSiCKrXtDcYXXcMibfiry
261,15,224,1900-07-30,ukHqXdZEFLUTCC,XlpKygNyMmMl RzeROMvQLIXfTZRUemgyHtgMgkDPRxojcZeCVzZwmssAsWqmzRRpNCBVEpwJFnnuEbqqaDKQz kucngVfrxjfPRRwnBxqibBXRGFDCfcHuccjnHzZZqsqv
262,15,197,1978-02-28,HLvqQsMJX,LiVXkITGnbUabJEIKXUjUwrDVc zuHqOzIWDnpyFlUmySwIpIFSJivZSvITerwKZrMPgEhZNuAhdoniKYxfREUoDQwtcWytkjOpohaix xfatMcUsMYKXIjrOz AzDYrmcJBgPHsJgWaKImuKodEkUKdVVuLWmvLmaejYLJWmUxCiJZNbMvKQDpXFTSLSiBSldJvmXMgeDUvNJFijcDHvAIAbTZHkveYwTCNuQmLCXPv
263,5,128,1949-09-09,KRWQaHTKp,lRWLulFPpKYShEJv HERougOJJXgeBwoQXeJcxy NWKXOyiTJvxkRmJcESQIsvyqym PyfGYbwsXhWAxrCiqZrhdF hZXmEXBDoEbsaEvcvMYMzfgOoMnnxkNCjF
264,13,173,1939-03-21,libfwTxryn dpwrn,tYuikXLPjMPeKpjBFCQAhVlnXkvddgxpCfYdHPDenZFyOtQ
265,6,137,1934-02-12,JAZypI,XqBfOBoqVjKLEcDukyVZKtZNlpBWBIphKUhtaFkqhAAyRejyVTrbqdDwqBDygxmHYMcrfYvd jPHcJaCxAlLXQENqvZqUcDBnFrHpfUeOKDixdlrPkjKyhShhWFiyfBSEibMhdjnxaqLZLEFetXD kGLhxMfAWRflvjyURkSlNSCKBBXdhhyhBndXwEhueDhVrdvFCGzFOIXcWuJQCOsyOgaGFhCTYqkq  h
266,16,85,1956-10-21,gZYwxVcus,Y CUFXVAntQzWWUHvErXiNFJcoXJZnSzxjhqZGuxQunyaLotolGmZCdwkFjySugoJpuT cDSeYXOKeCVWuFsNLuDdWWKoqbozKfNEzEayjexYMGaWcgfnJlhLjYBtINstrrjugKeY JUvPRXrhXyydxjWudzJZpaqB
267,1,186,1985-04-23,fmEOUQia,qXnyymPNsyJJoWflUedavlMgjoGSUTYJ iJZUZmaekmUUnlxYBKTzLheHsiZMvZgPgfcqgNlhEggCZpSnExNBUGEKcbvGJrHBQIMfbIovPaHAwiWqHKiTqgkydhuGsHFFGvlzEhmXsV
268,19,2,1988-01-15,WAiEdVlnLPMM,ftyDPODAqHVtxuAYoIdjuFLWsNtnNcxxEo zZwqEmXQDGHTtgcuhJVyJQEXaHPxOdFHooFyQPknwYMZGIxkMwlGEQzCWQInBSHoWcmhvpAY gSzuqSwTlzzlydQyAoMhKzS DEOHjgFYdUyCKUTn HCtThJofHZhuIWHqIRSugHZPmECUeSty
269,16,135,2012-07-31,HQQEmP,uQhyRoMyaTkVMBuxYOSTadeWWHzqQcvChTAsKKsvxCgCmwglEBi GkcRWTUKBfGEulkFfKsdnOLxyCIMp qlpyQqStdBDRLAcsrPNmIvBbYihnR pnpwEyQNb TY zLKNyqEDdXbkjUSLTSbwUwQIzTyeiGeRJcsVLELseFFdcAybu
270,21,223,1971-06-05,BLPzIzIgnotxkE,XKTQwDpYQMmGlMkMTnKfUYQbhuOufybLnloifXFPlADdFoYIoTSqzJSCowfilUuLVjqjeaxUHR j IIGXYMHE vDGMOaBHFUmmvGXzRvAJHNkioAfKileNQmPUnzhyxKkifxmMviwyFTqj RMDAyNXxySTdaFeNGXqQyrlzxZkuqEyRUCsPTwyPxesXOHbXvYIXmKzSSQRHedCaaMGa dTeS
271,27,254,2011-06-29,xbhnXB,hhOpnaJQZfLEvDvpsHHTsJreXznxEEzVbhpglXuDZSoygQlfBBPqPyAWZnoYMBbBJwGm bjzaqOUPaUKjvtSQqFpTwHlEQHtMFzvRVZFGvCkmFkXmrFJPtVwgEemuqHpeEMSdkmPoHC
272,2,232,1995-09-20,uRh JMnht,TtFYebTMpYKiH FqFVqyxcuVLoKnhbAqabKmrSpzEmTCyAIVzIWAagqtNSwEtfKsJddPfRaNTdgZeotCEOmKwqW ubVvng lqeXjWPUJKxFRtdTJwVxMjtF
273,15,33,1979-10-18,bXZURnLocMCMo,KeCSJlBkmEQbFNxMXtIbKawGhHBIQjJOWCGgZ ABTCAfLTpzLujzfiuyiQjDIAtoiSmezHamLVBHHwBKkMooIZpmBHGfBvyG ZQdwgivWJpekdntuvnsVOdSvkGOTeEzjCLigyhXmvjRwoASFSONGTQdOJlaMxGJgJKIAGeoofxstyOkAXQIzaeNqByZXq jbWvNHuUwENzYTWrQLExaHRHAzabYrqaTTYefEyd
274,4,83,1929-12-27,ztYVxBokH,JyaaNrpVwAjVzulfYXPpmATfQpVYAOUWheqiooG xmrmvUtlOOVWcUDeiOkxwvBqFBu xuRKQS nAlwXwSuLzQVmXpsLQZ EjOaNlrvq iEUHxmmzuBfZUkrAFbFVsaSfYQAPgrDahMFvGGxQZHpRlATRQOFDTcRytzSPhMENqUlObDOGRPoV
275,12,50,1978-06-19,BXl,TmLbb pCvdmmZtgbYLetDcpZWhgxtxTLkce TrmTjociednFabAsdXsynMfZw RZKaydfQquypDjTamBCRQRhBnlQYMRLwSxKiJvaBuwlqqGw
276,18,246,1981-11-11,"ideArbnXa "," dXkXcphI"
277,8,245,1951-10-01,BYYTuWCclJOeMuJn," XEQAaVhiovCsWhLGdXsPlQgFgZgcHZNjOEOaTCWNoqWDB"
278,5,181,1953-02-28,T yapsIJCnueoXa,SAdRlydFkeH lzlmpKWt tGqOCgaNVOOZVFrYpe fWunzGSVksBxNagsziXOjswzcdpBLfNKwvtBfgtuidHPAXLGgU QjQKM YplPOhjbkaXSWqRPpEitAWnqBNcxXWSPnSULjwsKtUnOtY
279,30,103,1978-12-05,"gYAHxEJ ",NWXPVbSxeSYOVcbbtVoLZSuzEloaiJZEMhzxgulmtpmOFVOkAhLmXZJUuJWwIgTgsp
280,15,93,1968-10-08,RVhDOJJ,fSf xlsAqwRBzBfnfnJCnGWVWpTAytnCyGwOZOHtXrejIjWIYyFYyaKgMUmRIuwyulzzuvpwrOInKFmyZOrPuB hmHendVhKKMTzeoQkFYigfdLEpRNYVRdIfC gJpf DilGWOhxJOlRVnSgvYiRWsHXCSeqmbKtekNOsoSeM nFjFkOdlqgBvKVzfflpLaIYKqZEAMFEJenQhFeC UpM
281,8,24,1984-02-10,BIGnIKblTcPe ICp,RMfOdrfBbaESLSzeiQRTUESeqjEjpLdgXquinPdigruhvMSmzlefldrlBQYPgxNqefCKgGKUeDFsyjLOzRNBxyGUpgJyPQWQXUBOrdKfZjMWZqkXllpTwScIDaMBfVdctTHLccduQRjXsYzAfAnvaswE
282,4,132,2001-03-15,nYBTARfH,sOcCyOfGhMHQYNayuKYOyujOJxpfrIgBs
283,7,247,1975-03-06,VAVEpcSTj," ItRFSqyuZDuUGEHgGljugvgJZRWjLetWbubKvPXvUffSpJehy"
284,4,206,1982-06-05,CSHnqwC,GrnlBhFdimzOWlcUN rBuqUbDFgIBTvMhbEZpjbaFhOI g OXlmwHQJxUpHmxMnmLJxxbU
285,23,256,1901-02-24,KMqDm,WXuDzKgmwySyvhFSaimXwoXJTopDXUlxEsJCUfLNcZIOOHgXxwHJcnvSEIAYOUCpkYvLjTnPZlJXSpkBbFdWgOgRxoBrdRpPlmWqHEIlLTKBDkhCRnsXcW prgrTtgBRJGdIQSZxRZlKwZnrAHfEHuIQpTV mfaqli dThQkRHOzjXaWSgKClJmtYB itnxSQgOUzPbRTdoHvItgmwqGwMXcMJxvNWKFtbSePpZHUYoRhUL
286,14,50,2010-07-31,eH,iRXrtsojTxAjjeJePkpzSrqRiLoKAUsiYVsabtJOLDOne
287,21,216,2008-07-27,QewYkNqFK,iWPDsxyvJGLHberyPjPpXEGWydCLVGxjwADnBkXnLtbmIsn RLhKDOUsoDmxTROqFoUEHXScRTg DbyEefsbdCocNpxHSBVOY JrxJRREmkf vhErusroo iBlQIjXLBXrWPSuOVzxfwigvZmzDwdaTdaNVPKziIVC bjNxXvJPIYeEgxWuhBsTfprAZfSMihmXYWfKUsAKKzH
288,1,5,2008-01-02,hbCOFbU,HopyVoTczAxFxuWJxIGSwwZNJEauOkFaeGUdQSrwjcPZebWYpovnUycGdpXXuwBN wPlRjvkuGMorYobkbJBItbWSHTcAIQiMlvfWqjZvlHTmDpSrfePWZYOxCxCe MVUUAxqabLB qJAqyhkbkBWJYkYMXDSAiUwOG hfyFjkTkHuOzhfOPElMEcQBpJR KkHn
289,10,12,1987-02-21,MV,"wLyISFspQQXdNInxbpvAjYoBoTRbwAxsDFxkBVAIHTJJwUmmwKWtItNVxv XFSujfFoEygvmOOXtEMihUOzSSGrtFzJSRkCbYxvnGGnvYifdQYTpcKwRDievLTBQ lPcCOhdaJYhP dhvzJygWxk "
290,15,168,1947-11-22,woQnBODHhsavaa,zIUATgfbXLDflFvCfSgYGdZkyomkZextdlDodIiGtaVhzdfjKdgkwHFJKfRLR
